AccelActuPosHSC1,EnSpdHSC1,MSLongAccelGHSC,EnToqActuExtdRngHSC1,VehSpdAvgDrvnHSC1,VehSpdAvgNonDrvnHSC1,AutocTrCmddGear_TCMHSC1,TrEstdGear_TCMHSC1,EnActuStdyStaToq_LSBHSC1,EnActuStdyStaToq_MSBHSC1,kickdown
54.902,1820,0.033,106,70.109,69.719,6,7,-846,952,0
55.294,1852,0.041,107,70.109,69.719,6,7,-845,952,0
56.078,1850,0.045,109,70.188,69.75,6,7,-840.5,952,0
56.863,1867,0.043,115.5,70.188,69.75,6,7,-842.5,960,0
58.039,1912,0.029,120.5,70.203,69.844,6,7,-847,968,0
60,1974,0.045,120.5,70.203,69.844,6,7,-846.5,968,0
60.392,1977,0.072,121,70.219,69.922,6,7,-847,968,0
60.784,1946,0.046,125.5,70.219,69.922,6,7,-845,968,0
60.784,1972,0.053,124,70.563,69.984,6,7,-842,968,0
60.784,1952.5,0.086,126,70.563,69.984,6,7,-842,968,0
61.176,1952,0.048,126,70.609,70.094,6,7,-842,968,0
61.569,1976.5,0.067,127.5,70.609,70.094,6,7,-840.5,968,0
61.961,1963.5,0.075,129,70.719,70.188,6,7,-846.5,976,0
61.961,1965.5,0.073,129.5,70.719,70.188,6,6,-847,976,0
61.961,1974,0.094,131,70.906,70.422,6,6,-845,976,0
61.961,1972.5,0.086,132,70.906,70.422,6,6,-842.5,976,0
61.961,1984.5,0.083,136.5,71.109,70.594,6,6,-846.5,984,0
62.745,1987.5,0.083,138,71.109,70.594,6,6,-846,984,0
63.137,1991.5,0.081,137,71.406,70.828,6,6,-847,984,0
63.529,1993,0.078,136.5,71.406,70.828,6,6,-848,984,0
64.314,1990.5,0.077,136.5,71.609,71.031,6,6,-847.5,984,0
65.098,1993.5,0.075,136.5,71.609,71.031,6,6,-847.5,984,0
65.882,2003,0.062,136.5,71.688,71.25,6,6,-847.5,984,0
67.059,2018,0.081,138,71.688,71.25,6,6,-846,984,0
67.451,2036,0.086,139.5,71.969,71.422,6,6,-843.5,984,0
67.451,2046,0.081,141.5,71.969,71.422,6,6,-842,984,0
67.451,2061,0.077,144,72.109,71.578,6,6,-848,992,0
67.843,2072,0.08,144.5,72.109,71.578,6,6,-848,992,0
67.843,2075,0.08,145.5,72.344,71.75,6,6,-846.5,992,0
67.843,2073,0.086,147.5,72.344,71.75,6,6,-844,992,0
67.843,2074.5,0.083,148,72.469,71.938,6,6,-844,992,0
67.843,2074,0.092,148,72.469,71.938,6,6,-843,992,0
67.843,2074,0.085,149,72.719,72.141,6,6,-843,992,0
67.843,2078,0.099,149,72.719,72.141,6,6,-843,992,0
67.843,2087,0.088,148,72.828,72.375,6,6,-844,992,0
68.235,2091.5,0.094,147.5,72.828,72.375,6,6,-844.5,992,0
69.02,2087.5,0.073,148.5,73.047,72.594,6,6,-843.5,992,0
69.412,2090,0.088,149.5,73.047,72.594,5,6,-843,992,0
69.412,2102,0.075,148.5,73.359,72.969,5,6,-844,992,0
69.804,2122.5,0.083,148,73.359,72.969,5,6,-843.5,992,0
70.588,2140.5,0.081,149,73.609,72.156,5,6,-843.5,992,0
71.373,2175.5,0.091,148.5,73.609,72.156,5,6,-842.5,992,0
72.157,2217,0.073,150.5,73.828,73.375,5,6,-842,992,0
73.333,2261.5,0.07,151,73.828,73.375,5,6,-847,1000,0
74.902,2326.5,0.067,155,73.969,73.5,5,6,-845,1000,0
74.902,2404.5,0.077,157,73.969,73.5,5,6,-847,1000,0
75.686,2462,0.073,151,74.141,73.875,5,6,-848,1000,0
76.078,2516,0.08,148.5,74.141,73.875,5,6,-843,992,0
76.078,2499,0.099,148,74.359,73.781,5,6,-841,992,0
76.078,2487.5,0.08,151.5,74.359,73.781,5,6,-848,1000,0
76.078,2514,0.067,152,74.625,74.047,5,6,-845,1000,0
76.078,2539.5,0.112,155.5,74.625,74.047,5,6,-841,1000,0
76.078,2511,0.121,159,74.719,74.375,5,6,-841,1000,0
76.078,2523.5,0.089,163.5,74.719,74.375,5,6,-845.5,1016,0
76.078,2554,0.12,175,75.172,74.5,5,6,-841.5,1016,0
76.078,2550,0.143,174,75.172,74.5,5,6,-842,1016,0
76.078,2532,0.139,172,75.578,74.875,5,6,-844,1016,0
76.078,2558.5,0.116,171.5,75.578,74.875,5,5,-844.5,1016,0
76.078,2557.5,0.14,172,75.906,75.359,5,5,-844.5,1016,0
75.686,2553.5,0.131,172,75.906,75.359,5,5,-843,1016,0
75.686,2564,0.121,172.5,76.406,75.578,5,5,-842.5,1016,0
75.686,2576,0.123,174,76.406,75.578,5,5,-842,1016,0
75.686,2582.5,0.131,175,76.672,75.875,5,5,-842,1016,0
75.686,2579,0.134,173.5,76.672,75.875,5,5,-842.5,1016,0
76.078,2591.5,0.129,172.5,77.047,76.359,5,5,-843.5,1016,0
76.078,2590,0.134,171.5,77.047,76.359,5,5,-844,1016,0
76.078,2597.5,0.11,172,77.281,76.625,5,5,-844,1016,0
76.078,2606.5,0.118,172.5,77.281,76.625,5,5,-843.5,1016,0
76.078,2626.5,0.128,172.5,77.625,76.984,5,5,-843.5,1016,0
76.078,2618,0.134,172,77.625,76.984,5,5,-844,1016,0
76.078,2626,0.128,172.5,78.047,77.25,5,5,-843.5,1016,0
76.078,2639,0.139,172.5,78.047,77.25,5,5,-843.5,1016,0
76.078,2644.5,0.136,172,78.406,77.719,5,5,-844,1016,0
76.078,2650.5,0.131,172.5,78.406,77.719,5,5,-843.5,1016,0
76.078,2654,0.137,173,78.75,78.125,5,5,-843.5,1016,0
76.078,2665,0.121,173,78.75,78.125,5,5,-843.5,1016,0
76.078,2669,0.136,173,79.25,78.391,5,5,-843.5,1016,0
76.078,2676,0.126,169,79.25,78.391,5,5,-847,1016,0
76.078,2680.5,0.137,168.5,79.641,78.875,5,5,-847.5,1016,0
75.686,2685.5,0.131,170.5,79.641,78.875,5,5,-845,1016,0
75.294,2689,0.131,171,80,79.297,5,5,-844.5,1016,0
69.804,2700,0.124,171.5,80,79.297,5,5,-844,1016,0
56.078,2708.5,0.131,169,80.234,79.547,5,5,-841,1008,0
43.137,2710.5,0.14,164.5,80.234,79.547,5,5,-846,1008,0
34.118,2702,0.11,150.5,80.5,79.828,5,5,-843,992,0
30.98,2703,0.105,144,80.5,79.828,5,5,-841.5,984,0
30.196,2711.5,0.097,124.5,80.875,80.188,5,5,-847,968,0
30.196,2695,0.089,105.5,80.875,80.188,5,5,-842.5,944,0
30.196,2695,0.048,88,81.125,80.438,5,5,-843.5,928,0
30.196,2715,0.046,76,81.125,80.438,5,5,-846.5,920,0
30.196,2713.5,0.054,67,81.078,80.672,5,5,-846,912,0
30.196,2710.5,0.043,62.5,81.078,80.672,5,5,-841.5,904,0
30.196,2720.5,0.045,60,81.203,80.75,5,5,-844,904,0
30.196,2720,0.046,59,81.203,80.75,5,5,-845,904,0
30.196,2712,0.032,56,81.313,80.938,5,5,-842,896,0
30.196,2722.5,0.026,53.5,81.313,80.938,5,5,-843,896,0
30.196,2724.5,0.033,52.5,81.297,80.797,5,5,-845,896,0
30.196,2716.5,0.037,46,81.297,80.797,5,5,-842,888,0
30.196,2717.5,0.016,44.5,81.297,80.859,6,5,-844,888,0
29.804,2719.5,0.022,44,81.297,80.859,6,5,-843,888,0
29.804,2719.5,0.014,43.5,81.25,80.859,6,5,-843.5,888,0
29.412,2723.5,0.018,45.5,81.25,80.859,6,5,-842.5,888,0
27.451,2722,0.027,45.5,81.297,80.969,6,5,-843.5,888,0
27.059,2720,0.019,44.5,81.297,80.969,6,5,-843.5,888,0
25.882,2720.5,0.022,45,81.313,80.906,6,5,-844.5,888,0
25.098,2720.5,0.014,42.5,81.313,80.906,6,5,-846.5,888,0
25.098,2721.5,0.018,38,81.313,80.969,6,5,-842.5,880,0
25.098,2720,0.011,36,81.313,80.969,6,5,-846,840,0
25.098,2638.5,0.011,-7,81.328,81.063,6,5,-840.5,832,0
25.098,2570.5,0.011,-9.5,81.328,81.063,6,5,-841,832,0
25.098,2483,0.005,-7.5,81.094,80.875,6,5,-847,840,0
25.098,2396,0.016,2.5,81.094,80.875,6,5,-845.5,856,0
25.098,2347,0.016,19,81.219,80.813,6,5,-847.5,872,0
25.098,2331,0.016,31,81.219,80.813,6,5,-847.5,880,0
25.098,2326,0.01,34.5,81.188,80.797,6,5,-845,880,0
24.314,2320,0.008,35,81.188,80.797,6,5,-845.5,880,0
22.745,2313.5,0.019,35.5,81.188,80.859,6,5,-844.5,880,0
20.784,2306,0.006,36,81.188,80.859,6,5,-842.5,880,0
19.216,2300,0.019,36.5,81.219,80.828,6,5,-842,880,0
18.824,2296.5,0.011,36.5,81.219,80.828,6,5,-843.5,880,0
18.824,2291,0.016,35,81.188,80.797,6,5,-845.5,880,0
18.824,2278.5,0.006,33,81.188,80.797,6,5,-847,880,0
18.824,2269.5,0.003,28.5,81.109,80.797,6,5,-843.5,872,0
18.824,2256.5,0.016,28,81.109,80.797,6,6,-843,872,0
18.824,2248.5,0.005,30,81,80.719,6,6,-842,872,0
18.824,2246.5,0.013,30,81,80.719,6,6,-842,872,0
18.824,2248.5,0.002,29.5,81.047,80.641,6,6,-842.5,872,0
18.824,2247,0.005,29.5,81.047,80.641,6,6,-842.5,872,0
18.824,2247.5,0.006,29,80.984,80.609,6,6,-842.5,872,0
18.431,2247,0.002,30,80.984,80.609,6,6,-843,872,0
16.863,2245.5,0.005,29,80.969,80.641,6,6,-843,872,0
11.765,2245,0.005,28,80.969,80.641,6,6,-846,872,0
7.843,2242,0.024,21.5,80.969,80.563,6,6,-843.5,864,0
5.49,2232.5,-0.003,16.5,80.969,80.563,6,6,-847.5,864,0
4.706,2239.5,-0.002,14,80.969,80.563,6,6,-843.5,856,0
4.706,2233.5,-0.008,10,80.969,80.563,6,6,-846.5,856,0
3.922,2234.5,-0.006,7,80.75,80.484,6,6,-848,856,0
3.922,2231,-0.01,5.5,80.75,80.484,6,6,-843,848,0
3.922,2227,-0.016,3.5,80.609,80.406,6,6,-844.5,848,0
3.922,2221,-0.005,1.5,80.609,80.406,7,6,-847,848,0
3.922,2215,-0.011,0.5,80.516,80.219,7,6,-848,848,0
3.922,2211,-0.026,0,80.516,80.219,7,6,-841,840,0
3.922,2216,-0.011,-1,80.422,80.156,7,6,-842,840,0
3.922,2218,-0.011,-3,80.422,80.156,7,6,-842.5,840,0
3.922,2215,-0.013,-3.5,80.359,80.047,7,6,-843.5,840,0
3.529,2217.5,-0.027,-4,80.359,80.047,7,6,-844,840,0
3.137,2224.5,-0.013,-4.5,80.281,79.922,7,6,-844.5,840,0
1.176,2216,-0.011,-5,80.281,79.922,7,6,-845,840,0
0,2189.5,-0.01,-5,80.094,79.859,7,6,-846,840,0
0,2156.5,0,-9.5,80.094,79.859,7,6,-842,832,0
0,2114.5,-0.01,-9.5,79.922,79.813,7,6,-841.5,832,0
0,2072.5,0,-10,79.922,79.813,7,6,-841.5,832,0
0,2031,-0.008,-9.5,79.813,79.547,7,6,-842,832,0
0,1992,-0.002,-8.5,79.813,79.547,7,6,-840.5,832,0
0,1947,-0.006,-8.5,79.813,79.5,7,6,-840.5,832,0
0,1903.5,0,-9.5,79.813,79.5,7,6,-841.5,832,0
0,1865,-0.003,-10,79.719,79.375,7,6,-842,832,0
0,1818,-0.008,-9,79.719,79.375,7,6,-840.5,832,0
0,1776,-0.002,-8,79.703,79.328,7,6,-847.5,840,0
0,1731,-0.01,-8.5,79.703,79.328,7,6,-841,832,0
0,1710.5,-0.005,-9.5,79.656,79.281,7,6,-842,832,0
0,1709.5,-0.019,-10,79.656,79.281,7,7,-842,832,0
0,1704.5,-0.013,-11,79.422,79.188,7,7,-843.5,832,0
0,1705.5,-0.024,-11.5,79.422,79.188,7,7,-843.5,832,0
0,1713.5,-0.016,-13,79.375,79.125,7,7,-845,832,0
0,1712.5,-0.019,-12.5,79.375,79.125,7,7,-845,832,0
0,1712.5,-0.022,-13,79.125,79.047,7,7,-845,832,0
0,1715.5,-0.019,-13,79.125,79.047,7,7,-846,832,0
0,1715.5,-0.018,-14,79,78.75,7,7,-846,832,0
0,1713,-0.014,-14,79,78.75,7,7,-846,832,0
0,1711.5,-0.019,-14,78.906,78.688,7,7,-846,832,0
0,1711.5,-0.018,-14,78.906,78.688,7,7,-846,832,0
0,1709,-0.019,-14,78.828,78.5,7,7,-846,832,0
0,1705,-0.011,-14,78.828,78.5,7,7,-846,832,0
0,1703,-0.019,-14,78.625,78.359,7,7,-846,832,0
0,1705,-0.018,-14,78.625,78.359,7,7,-846,832,0
0,1704,-0.014,-14,78.547,78.328,7,7,-846,832,0
0,1703,-0.019,-14,78.547,78.328,7,7,-846,832,0
0,1703.5,-0.014,-14,78.469,78.109,7,7,-846,832,0
0,1700,-0.029,-13.5,78.469,78.109,7,7,-846,832,0
0,1699,-0.016,-13.5,78.313,78,7,7,-845.5,832,0
0,1699,-0.024,-13.5,78.313,78,7,7,-845.5,832,0
0,1698.5,-0.018,-15,78.219,77.922,7,7,-847,832,0
0,1693.5,-0.022,-15,78.219,77.922,7,7,-847,832,0
0,1690,-0.019,-15,77.906,77.875,7,7,-847,832,0
0,1687,-0.013,-15,77.906,77.875,7,7,-847,832,0
0,1684,-0.027,-15,77.875,77.609,7,7,-847,832,0
0,1682.5,-0.013,-15,77.875,77.609,7,7,-847,832,0
0,1681.5,-0.022,-15,77.797,77.516,7,7,-847,832,0
0,1682,-0.018,-15,77.797,77.516,7,7,-847,832,0
1.569,1685,-0.021,-15,77.656,77.406,7,7,-847,832,0
1.961,1691,-0.019,-15,77.656,77.406,7,7,-847,832,0
2.353,1697,-0.024,-12,77.469,77.266,7,7,-844,832,0
2.353,1706,-0.024,-11,77.469,77.266,7,7,-843,832,0
2.353,1692,-0.014,-9.5,77.438,77.094,7,7,-841.5,832,0
2.745,1687,-0.018,-9.5,77.438,77.094,7,7,-841.5,832,0
2.745,1693,-0.021,-8,77.25,77.047,7,7,-848,840,0
3.137,1700,-0.016,-6.5,77.25,77.047,7,7,-847.5,840,0
3.529,1700,-0.003,-6,77.156,76.859,7,7,-846,840,0
3.529,1673.5,-0.018,0.5,77.156,76.859,7,7,-847.5,848,0
3.922,1693,-0.003,-5,77.125,76.766,7,7,-845,840,0
3.922,1684,-0.01,-3,77.125,76.766,7,7,-841,840,0
3.922,1689,-0.013,-1.5,77.047,76.688,7,7,-843.5,840,0
3.922,1682.5,-0.018,-2,77.047,76.688,7,7,-848,848,0
4.314,1684,-0.013,-0.5,76.828,76.641,7,7,-841,840,0
4.314,1688.5,-0.016,-0.5,76.828,76.641,7,7,-840.5,840,0
4.314,1680,-0.014,1.5,76.656,76.547,7,7,-847.5,848,0
4.314,1685.5,-0.01,0,76.656,76.547,7,7,-840.5,840,0
4.706,1680.5,-0.011,0,76.547,76.328,7,7,-847.5,848,0
5.49,1676.5,-0.003,0,76.547,76.328,7,7,-848,848,0
6.667,1678.5,-0.01,0.5,76.5,76.266,7,7,-847,848,0
7.059,1681.5,-0.006,1,76.5,76.266,7,7,-846,848,0
7.059,1685.5,-0.01,2.5,76.406,76.125,7,7,-845,848,0
7.059,1680,-0.008,4,76.406,76.125,7,7,-844,848,0
7.451,1678,-0.006,4.5,76.328,76.016,7,7,-843.5,848,0
8.235,1674,-0.003,5,76.328,76.016,7,7,-843,848,0
9.412,1667.5,-0.01,6,76.266,75.875,7,7,-841,848,0
10.196,1665.5,-0.011,8,76.266,75.875,7,7,-846,856,0
14.118,1677,-0.008,6.5,76.172,75.844,7,7,-842,848,0
18.039,1682,-0.014,12,76.172,75.844,7,7,-844,856,0
23.137,1698,-0.01,14.5,76.078,75.781,7,7,-845,864,0
26.667,1703.5,0,27,76.078,75.781,7,7,-842,872,0
29.412,1660.5,0.026,35.5,76.047,75.75,7,7,-841,880,0
30.588,1674,0.021,38,76.047,75.75,7,7,-847,880,0
30.98,1678.5,0.014,41,75.844,75.656,7,7,-846.5,888,0
30.98,1668,0.018,44,75.844,75.656,7,7,-843.5,888,0
30.98,1674,0.021,46.5,76.047,75.609,7,7,-847,896,0
30.98,1671,0.026,53,76.047,75.609,7,7,-844,896,0
31.373,1672,0.022,55,75.953,75.703,7,7,-841,896,0
31.373,1673,0.016,58,75.953,75.703,7,7,-846,904,0
31.373,1669,0.032,59.5,76.016,75.75,7,7,-844.5,904,0
31.373,1667.5,0.032,59.5,76.016,75.75,7,7,-841.5,904,0
31.373,1670,0.01,64,75.984,75.734,7,7,-847.5,912,0
31.373,1668.5,0.021,62.5,75.984,75.734,7,7,-841.5,904,0
31.373,1671,0.022,61.5,76.047,75.578,7,7,-842,904,0
31.373,1669.5,0.022,58.5,76.047,75.578,7,7,-846,904,0
31.373,1667.5,0.021,59.5,76,75.625,7,7,-845,904,0
31.373,1671,0.018,61.5,76,75.625,7,7,-842.5,904,0
31.373,1671,0.008,64,76,75.734,7,7,-848,912,0
31.373,1674.5,0.022,66.5,76,75.734,7,7,-846,912,0
31.373,1676.5,0.026,67,76,75.672,7,7,-845.5,912,0
31.373,1676,0.033,67,76,75.672,7,7,-845,912,0
31.373,1674.5,0.022,67,76.063,75.625,7,7,-845,912,0
31.373,1675.5,0.014,68,76.063,75.625,7,7,-844,912,0
31.373,1675,0.013,67.5,76.094,75.625,7,7,-843.5,912,0
31.373,1675.5,0.029,68,76.094,75.625,7,7,-843.5,912,0
31.373,1678,0.029,69.5,76.094,75.641,7,7,-843.5,912,0
31.373,1677.5,0.03,70,76.094,75.641,7,7,-842,912,0
31.373,1677,0.026,68.5,76.094,75.734,7,7,-843.5,912,0
31.373,1677,0.024,69.5,76.094,75.734,7,7,-843.5,912,0
31.373,1677.5,0.029,70,76.188,75.719,7,7,-842.5,912,0
31.373,1676.5,0.021,69.5,76.188,75.719,7,7,-842,912,0
31.373,1677.5,0.029,69,76.219,75.75,7,7,-843,912,0
31.373,1677,0.026,69.5,76.219,75.75,7,7,-842.5,912,0
31.373,1676,0.024,69.5,76.047,75.844,7,7,-841.5,912,0
31.373,1679,0.022,69.5,76.047,75.844,7,7,-843,912,0
31.373,1681,0.027,70,76.125,75.859,7,7,-842,912,0
31.373,1680.5,0.026,70,76.125,75.859,7,7,-842,912,0
31.373,1680.5,0.022,68.5,76.156,75.938,7,7,-843.5,912,0
31.373,1681.5,0.026,69.5,76.156,75.938,7,7,-843,912,0
31.373,1680,0.03,69.5,76.266,75.906,7,7,-843,912,0
31.373,1679.5,0.032,68.5,76.266,75.906,7,7,-843.5,912,0
31.373,1682,0.026,69,76.234,75.828,7,7,-843.5,912,0
31.373,1682,0.022,69,76.234,75.828,7,7,-843,912,0
31.373,1680,0.018,68,76.234,75.859,7,7,-843,912,0
31.373,1682,0.021,68.5,76.234,75.859,7,7,-843.5,912,0
31.373,1682,0.022,69,76.266,75.922,7,7,-843,912,0
31.373,1681.5,0.014,69.5,76.266,75.922,7,7,-842.5,912,0
31.373,1682.5,0.021,68,76.328,75.859,7,7,-844,912,0
32.941,1684.5,0.029,69,76.328,75.859,7,7,-844,912,0
53.726,1687,0.026,69,76.266,75.875,7,7,-843.5,912,0
100,1683.5,0.027,67,76.266,75.875,7,7,-844,912,0
100,1683.5,0.024,79.5,76.328,75.875,4,7,-848,928,0
100,1708.5,0.029,111.5,76.328,75.875,4,7,-840.5,952,0
100,1778,0.024,116.5,76.406,75.984,4,7,-843.5,960,0
100,1881,0.01,118,76.406,75.984,4,7,-844,960,0
100,2027.5,0.014,121,76.359,76.031,4,7,-845.5,968,0
100,2128.5,0.008,121.5,76.359,76.031,4,7,-844,968,0
100,2247.5,0.03,127.5,76.203,76,4,7,-848,976,0
100,2348.5,0.016,133.5,76.203,76,4,7,-847.5,984,0
100,2443.5,0.024,139.5,76.297,76,4,7,-843.5,984,0
100,2562.5,0.024,154,76.297,76,4,7,-843,1000,0
100,2684,0.024,161.5,76.25,76.031,4,7,-847,1008,0
100,2806.5,0.04,170,76.25,76.031,4,7,-844,1016,0
100,2933,0.045,180,76.375,76.016,4,7,-841.5,1024,0
100,3045.5,0.045,192.5,76.375,76.016,4,7,-846.5,1040,0
100,3129.5,0.056,179.5,76.516,76.031,4,7,-846.5,1032,0
100,3154,0.061,185,76.516,76.031,4,7,-848,1032,0
100,3166,0.065,185,76.672,76.047,4,7,-841,1032,0
100,3188.5,0.069,193.5,76.672,76.047,4,7,-841,1040,0
100,3204,0.086,202,76.828,76.266,4,7,-845,1048,0
100,3212,0.104,204.5,76.828,76.266,4,7,-846,1056,0
100,3233,0.128,205,77.219,76.5,4,7,-845,1064,0
100,3264.5,0.143,219.5,77.219,76.5,4,7,-845,1064,0
100,3280.5,0.179,223,77.531,76.688,4,7,-846,1072,0
100,3258.5,0.228,225,77.531,76.688,4,7,-843.5,1080,0
100,3233.5,0.196,242,78.219,77.141,4,7,-846.5,1088,0
100,3277,0.182,239.5,78.219,77.141,4,7,-840.5,1080,0
100,3286.5,0.236,239.5,78.859,77.875,4,4,-847.5,1088,0
100,3274.5,0.23,240,78.859,77.875,4,4,-847.5,1088,0
100,3295,0.207,240.5,79.531,78.406,4,4,-841,1080,0
100,3318.5,0.207,240.5,79.531,78.406,4,4,-847.5,1088,0
100,3332.5,0.22,241.5,80.016,79.125,4,4,-846,1088,0
100,3334,0.226,242,80.016,79.125,4,4,-846,1088,0
100,3347.5,0.212,240.5,80.766,79.813,4,4,-846.5,1088,0
100,3373,0.212,247,80.766,79.813,4,4,-841,1088,0
100,3388,0.225,248.5,81.344,80.375,4,4,-847.5,1096,0
100,3406,0.222,250,81.344,80.375,4,4,-847,1096,0
100,3413.5,0.23,248,82.078,80.922,4,4,-848,1096,0
100,3419.5,0.222,245.5,82.078,80.922,4,4,-843,1088,0
100,3433.5,0.223,240.5,82.844,81.625,4,4,-840.5,1080,0
100,3449,0.23,238,82.844,81.625,4,4,-841.5,1080,0
100,3475.5,0.228,238.5,83.438,82.328,4,4,-842.5,1080,0
100,3479.5,0.223,237,83.438,82.328,4,4,-843,1080,0
100,3499,0.21,238,84.031,82.969,4,4,-842,1080,0
100,3518.5,0.223,236,84.031,82.969,4,4,-844.5,1080,0
100,3538.5,0.223,238,84.719,83.688,4,4,-840.5,1080,0
100,3545.5,0.228,239.5,84.719,83.688,4,4,-841,1080,0
100,3556.5,0.228,238,85.453,84.359,4,4,-842.5,1080,0
100,3565,0.223,238,85.453,84.359,4,4,-841.5,1080,0
100,3581,0.226,237,86.156,85.063,4,4,-842,1080,0
100,3595.5,0.238,236.5,86.156,85.063,4,4,-844,1080,0
100,3607.5,0.223,237,86.859,85.641,4,4,-844,1080,0
100,3623.5,0.225,236.5,86.859,85.641,4,4,-842.5,1080,0
100,3633.5,0.226,236,87.453,86.359,4,4,-844,1080,0
100,3648,0.22,235.5,87.453,86.359,4,4,-844.5,1080,0
100,3669,0.223,235.5,88.109,87.078,4,4,-845.5,1080,0
100,3681,0.223,234.5,88.109,87.078,4,4,-845,1080,0
100,3693.5,0.217,236,88.844,87.625,4,4,-843,1080,0
100,3711.5,0.226,238,88.844,87.625,4,4,-842,1080,0
100,3726.5,0.217,239,89.5,88.25,4,4,-841,1080,0
100,3736,0.228,238,89.5,88.25,4,4,-842.5,1080,0
100,3748.5,0.23,238.5,90.172,89.016,4,4,-841,1080,0
100,3760.5,0.222,237.5,90.172,89.016,4,4,-843.5,1080,0
100,3771,0.223,238,90.859,89.781,4,4,-842,1080,0
100,3795.5,0.22,236,90.859,89.781,4,4,-844.5,1080,0
100,3802,0.218,236.5,91.5,90.266,4,4,-844,1080,0
100,3815.5,0.233,234,91.5,90.266,4,4,-847.5,1080,0
100,3828.5,0.228,234,92.047,90.891,4,4,-846.5,1080,0
100,3838.5,0.214,230.5,92.047,90.891,4,4,-841,1072,0
100,3858,0.233,233,92.781,91.578,4,4,-846.5,1080,0
100,3878.5,0.22,232.5,92.781,91.578,4,4,-847,1080,0
100,3892.5,0.214,232,93.484,92.344,4,4,-847.5,1080,0
100,3906,0.226,230.5,93.484,92.344,4,4,-841.5,1072,0
100,3920,0.222,231,94.031,92.828,4,4,-841,1072,0
100,3934.5,0.212,230,94.031,92.828,4,4,-842,1072,0
100,3946,0.225,230.5,94.719,93.594,4,4,-841,1072,0
100,3953,0.226,231,94.719,93.594,4,4,-841.5,1072,0
100,3973.5,0.226,230.5,95.422,94.234,4,4,-841.5,1072,0
100,3975.5,0.225,230,95.422,94.234,4,4,-842,1072,0
100,3995.5,0.209,229.5,95.969,94.766,4,4,-841.5,1072,0
100,4014.5,0.204,227.5,95.969,94.766,4,4,-841.5,1072,0
100,4031.5,0.23,230.5,96.734,95.359,4,4,-842.5,1072,0
100,4043.5,0.225,231.5,96.734,95.359,4,4,-840.5,1072,0
100,4056.5,0.21,229,97.406,96.094,4,4,-842.5,1072,0
100,4068,0.225,230,97.406,96.094,4,4,-841.5,1072,0
100,4077.5,0.223,231,98,96.656,4,4,-841.5,1072,0
100,4090.5,0.206,229.5,98,96.656,4,4,-842,1072,0
100,4101,0.23,229.5,98.688,97.406,4,4,-843.5,1072,0
100,4119,0.228,228.5,98.688,97.406,4,4,-843.5,1072,0
100,4128.5,0.202,226,99.25,97.969,4,4,-846.5,1072,0
100,4140.5,0.214,224.5,99.25,97.969,4,4,-847,1072,0
100,4158,0.225,226.5,99.906,97.5,4,4,-846,1072,0
100,4172,0.207,225,99.906,97.5,4,4,-847,1072,0
100,4188,0.207,225.5,100.625,99.344,4,4,-846,1072,0
100,4201.5,0.223,224.5,100.625,99.344,4,4,-846.5,1072,0
100,4210.5,0.209,225,101.172,99.813,4,4,-847,1072,0
100,4221.5,0.196,225.5,101.172,99.813,4,4,-847,1072,0
100,4233.5,0.214,223.5,101.797,100.547,4,4,-847.5,1072,0
100,4246,0.217,221,101.797,100.547,4,4,-843.5,1064,0
100,4257.5,0.204,222,102.438,101.125,4,4,-843,1064,0
100,4265,0.195,221,102.438,101.125,4,4,-842,1064,0
100,4280.5,0.21,220.5,103.109,101.781,4,4,-843,1064,0
100,4296,0.207,220.5,103.109,101.781,4,4,-842.5,1064,0
100,4307,0.207,222,103.594,102.297,4,4,-843,1064,0
100,4317.5,0.206,220,103.594,102.297,4,4,-843,1064,0
100,4334.5,0.204,221,104.359,102.922,4,4,-843.5,1064,0
100,4343.5,0.204,219,104.359,102.922,4,4,-843.5,1064,0
100,4363,0.199,223,104.781,103.625,4,4,-842,1064,0
100,4370,0.212,221,104.781,103.625,4,4,-843,1064,0
100,4378,0.215,221.5,105.5,104.156,4,4,-842.5,1064,0
100,4392.5,0.199,221.5,105.5,104.156,4,4,-841.5,1064,0
100,4407.5,0.198,222,106,104.906,4,4,-842.5,1064,0
100,4419.5,0.207,219.5,106,104.906,4,4,-845,1064,0
100,4431,0.212,218.5,106.75,105.297,4,4,-846,1064,0
100,4436.5,0.207,220.5,106.75,105.297,4,4,-843,1064,0
100,4451,0.201,221.5,107.188,106.125,4,4,-843.5,1064,0
100,4465.5,0.204,217.5,107.188,106.125,4,4,-847,1064,0
100,4475,0.204,217,107.969,106.484,4,4,-846.5,1064,0
100,4487,0.199,217.5,107.969,106.484,4,4,-847,1064,0
100,4501,0.195,217,108.391,107.219,4,4,-846.5,1064,0
100,4514,0.202,217.5,108.391,107.219,4,4,-848,1064,0
100,4531,0.204,217.5,109.063,107.656,4,4,-845.5,1064,0
100,4542.5,0.209,218,109.063,107.656,4,4,-845,1064,0
100,4550,0.198,219.5,109.578,108.281,4,4,-845,1064,0
100,4564,0.195,220,109.578,108.281,4,4,-843.5,1064,0
100,4577,0.207,218.5,110.219,108.844,4,4,-845.5,1064,0
100,4585.5,0.207,217.5,110.219,108.844,4,4,-846.5,1064,0
100,4594,0.201,218.5,110.75,109.359,4,4,-844.5,1064,0
100,4608,0.191,219,110.75,109.359,4,4,-845.5,1064,0
